0.3482,0
0.3485,0
0.3485,0
0.3484,0
0.3485,0
0.3487,0
0.3489,0
0.3504,0
0.3484,0
0.345,0
0.3394,0
0.3467,0
0.3426,0
0.3387,0
0.3321,0
0.3279,0
0.3297,0
0.33,0
0.3277,0
0.328,0
0.3269,0
0.3262,0
0.3277,0
0.3255,0
0.324,0
0.3216,0
0.3193,0
0.3184,0
0.3158,0
0.3173,0
0.3151,0
0.3248,0
0.3289,0
0.3521,0
0.3433,0
0.3489,0
0.344,0
0.3442,0
0.3358,0
0.3304,0
0.3289,0
0.3279,0
0.3293,0
0.328,0
0.3192,0
0.1719,0
0.0637,0
0.0484,0
0.0926,0
0.173,0
0.2208,0
0.24,0
0.2506,0
0.2561,0
0.2728,0
0.2763,0
0.2801,0
0.2838,0
0.2956,0
0.3029,0
0.3139,0
0.3212,0
0.3163,0
0.3119,0
0.3074,0
0.3079,0
0.3035,0
0.3039,0
0.306,0
0.3062,0
0.3081,0
0.3102,0
0.3128,0
0.313,0
0.3132,0
0.3129,0
0.3133,0
0.3137,0
0.3141,0
0.3165,0
0.3217,0
0.316,0
0.3137,0
0.32,0
0.3145,0
0.312,0
0.3071,0
0.3102,0
0.3114,0
0.3121,0
0.3144,0
0.3144,0
0.3137,0
0.3116,0
0.3126,0
0.2924,0
0.2906,0
0.2862,0
0.2822,0
0.2911,0
0.297,0
0.2943,0
0.2979,0
0.2997,0
0.302,0
0.2969,0
0.2972,0
0.2949,0
0.2933,0
0.2938,0
0.2914,0
0.2893,0
0.2906,0
0.2835,0
0.2824,0
0.2904,0
0.3034,0
0.3047,0
0.3203,0
0.3261,0
0.324,0
0.3287,0
0.3119,0
0.1244,0
0.0543,0
0.0379,0
0.0326,0
0.06,0
0.0756,0
0.1505,0
0.2527,0
0.2909,0
0.3117,0
0.3184,0
0.3227,0
0.323,0
0.3228,0
0.3216,0
0.3217,0
0.3215,0
0.3209,0
0.3199,0
0.3159,0
0.3121,0
0.3107,0
0.31,0
0.311,0
0.3109,0
0.3075,0
0.3055,0
0.3022,0
0.3028,0
0.295,0
0.297,0
0.2927,0
0.2897,0
0.2957,0
0.3009,0
0.3018,0
0.3002,0
0.3079,0
0.3127,0
0.3114,0
0.3071,0
0.3022,0
0.3039,0
0.3019,0
0.288,0
0.2859,0
0.2899,0
0.2985,0
0.3042,0
0.3022,0
0.3017,0
0.2992,0
0.3009,0
0.3018,0
0.3035,0
0.3024,0
0.3012,0
0.2992,0
0.2974,0
0.296,0
0.2945,0
0.2921,0
0.2922,0
0.2932,0
0.2945,0
0.2918,0
0.2931,0
0.2963,0
0.2967,0
0.2969,0
0.297,0
0.2972,0
0.2965,0
0.2964,0
0.2965,0
0.2968,0
0.2975,0
0.2978,0
0.2985,0
0.2989,0
0.2982,0
0.2975,0
0.297,0
0.2968,0
0.2964,0
0.295,0
0.2952,0
0.2944,0
0.2838,0
0.1048,0
0.0663,0
0.0976,0
0.1499,0
